114,obsess,vt. 使(某人)牵挂，惦念， 着迷或困扰 vi. 牵挂， 惦念， 着迷或困扰
115,onset,n. 攻击， 进攻， 肇端
116,oust,v. 逐出， 夺取
117,outmoded,adj. 过时的 动词outmode的过去式和过去分词形式
118,outset,n. 开始， 开端
119,overbearing,adj. 傲慢的， 骄傲自大的， 蛮横的
120,overlap,n. 重叠，重复 vt. 重叠，重复 vi. 有重叠部分 [计算机] 重叠
121,oxymoron,n. 矛盾修饰法
122,palaver,adj. 壮丽堂皇的 v.&amp;amp;n. 空谈，奉承
123,pallid,adj. 苍白的， 暗淡的
124,paroxysm,n. 发作， 突发
125,pastiche,n. 混成曲， 模仿作品
126,pedagogical,adj. 教学(法)的
127,perceptible,adj. 可察觉的， 能感觉得到的， 看得见的
128,pertain,vi. 从属， 关于
129,petulant,adj. 暴躁的， 易生气的， 难以取悦的
130,pillory,n. 颈手枷， 示众， 嘲弄 vt. 套上枷锁，使遭人嘲笑
131,plastic,adj. 塑料的， 可塑的， 体态好的 n. 塑料，(外科)整形的，信用卡
132,plebeian,n. 平民， 庶民， 大众 adj. 平民的， 一般的， 普通的
133,pontificate,n. (教皇的)职位或任期 vi. 武断地或自封为权威地谈论某事物
134,poseur,n. 装模作样的人
135,pragmatic,adj. 实际的， 实用主义的
136,prairie,n. 大草原
137,preach,vi. 传道， 宣扬 vt. 讲道， 说教
138,prerogative,adj. (有)特权的 n. 特权
139,prescription,n. 药方， 对策， 开处方
140,presumptuous,adj. 放肆的，冒昧的，冒失的
141,prevail,vi. 获胜， 盛行， 主导
142,probe,n. 探针，调查，探测器 vt. 用探针测，详细调查 vi. 详细调查
143,proclaim,vt. 正式宣布， 公布， 声明， 赞扬， 显示出
144,profundity,n. 深奥， 深刻，深刻的事物
145,provoke,vt. 激怒， 惹起， 驱使
146,pucker,vt. 使折叠 n. 皱纹，皱褶
147,pusillanimous,adj. 懦弱的， 胆小的
148,quack,n. 庸医，(指鸭)呷呷地叫， 大声闲聊， 吹嘘  n. (鸭子)呷呷叫声， 庸医， 骗子  adj. 骗人
149,quell,v. 压制， 平息， 镇定
150,querulous,adj. 鸣不平的，发牢骚的，易怒的
151,quibble,n. 谬论；双关语；遁辞 vi. 诡辩；挑剔；说模棱两可的话 vt. 对…诡辩
152,recoil,n. 畏缩， 弹回， 后座力，反作用 v. 退却， 畏缩， 弹回， 报应
153,recondite,adj. 深奥的， 难解的， 隐藏的
154,refine,vt. 精炼，净化，使优雅 vi. 被提纯，改进
155,regress,v. 倒退，回归，退化 n. 退回 回归，逆向思维
156,repartee,n. 机灵的回答，妙语如珠的对话
157,reprobate,n. 堕落的人， 恶棍， 被神遗弃的人 adj. 堕落的， 邪恶的 v. 斥责， 非难
158,resign,vi. 辞职，顺从 vt. 辞职，放弃，使顺从
159,resurrect,vt. 复活(复露， 使...再现， 使...再受注意)
160,screen,n.屏幕； 银幕； 屏风 vt.筛（煤、矿石等）； 拍摄； 放映（电影）； 庇护
161,sectarianism,n. 宗派主义
162,seminal,adj. 精液的， 种子的， 生殖的，创新的，有创意的
163,sere,adj. 干枯的， 凋萎的 =sear
164,shiftless,adj. 无计谋的， 不中用的， 无能的
165,shrink,n. 收缩，萎缩 vi. 收缩，退缩，萎缩 vt. 使收缩
166,slovenly,adj. 不修边幅的，邋遢的 adv. 不修边幅地，邋遢地
167,specific,adj. 特殊的， 明确的， 具有特效的 n. 特效药， 特性， 详情
168,sprightly,adj. 愉快的， 兴致高的 adv. 愉快地，轻快地
169,spurious,adj. 假的， 伪造的
170,squall,n. 狂风， 暴风雪， 哇哇器声 v. 狂风吹袭， 哇哇地叫嚷
171,stigma,n. 耻辱， 污名 n. 柱头
172,stoke,v. 添加燃料，司炉，激起 vt. 给(炉子)添燃料，烧(火)
173,substitute,n. 代替者，代用品 v. 代替 vi. (for)代替 vt. 用...代替，代以
174,supplicate,v. 恳求， 乞求
175,surrender,vt. &amp;vi. 投降，让与，屈服 n. 投降，屈服，放弃
176,surveillance,n. 监视，监督
177,swagger,v. 大摇大摆地走，吹嘘 n. 大摇大摆， 吹牛 adj. 漂亮的，时髦的
178,swindle,vt. 诈取(骗取，骗局) n. 诈取(骗取，骗局)
179,taciturn,adj. 沉默寡言的
180,therapeutic,adj. 治疗的
181,timid,adj. 胆怯的，害羞的
182,timorous,adj. 胆怯的，胆小的，羞怯的
183,toy,n. 玩具，小玩意儿 adj. 供玩耍的，体型小的 vi. 漫不经心地做，戏弄
184,transparent,adj. 透明的， 明显的， 清晰的
185,truculent,adj. 野蛮的， 粗野的， 残酷的
186,truncate,vt. 切去头端，缩短，截棱成平面 adj. 切去了头，缩短了的，截形的
187,tyrant,n. 暴君，专制的君主，残暴的人
188,untoward,adj. 麻烦的， 不利的，不适当的，失控的 adj. [古]笨拙的，难堪的
189,unwitting,adj. 不知情的，无意识的，不知不觉的
190,vehement,adj. 激烈的， 猛烈的
191,veneer,n. 薄木片(层板，饰面) vt 镶盖(胶合，砌面)
192,venerate,vt. 尊敬， 崇敬， 崇拜
193,veteran,adj. 老练的 n. 老兵， 老手
194,volition,n. 自决， 自主，意志力
195,waddle,vi. 蹒跚而行
196,wanting,adj. 不足的， 短缺的， 不在的， 不合格的 prep. 缺，  无
197,whimsical,adj. 心情浮动的， 反覆无常的， 古怪的
198,wilt,v. （使)枯萎，（使)萎靡 n. 枯萎，憔悴
199,wobble,n. 摆动， 动摇， 不稳定 vi. 摇晃， 动摇， 游移不定 vt. 使摇晃，使动摇
200,xenophobe,n. 仇外， 惧外者
