75,forfeit,n. 没收物，罚金，丧失 vt. 没收，丧失 adj. 丧失了的
76,fracas,n. 喧噪， 吵闹， 纷扰
77,friction,n. 摩擦，摩擦力，分歧
78,gist,n. 要点， 要旨
79,goldbrick,v.偷懒，逃避义务，欺诈 n.逃避义务的人，假金砖
80,gratify,v. 使满足，使高兴 v. 酬劳，回报
81,grudge,n. 怨恨，恶意 vt. 怀恨，嫉妒，吝惜
82,gust,n. 突然一阵 n. 风味 vi. 猛吹
83,halfhearted,adj. 半心半意的，不热心的，兴趣不大的
84,hallucination,n. 幻觉， 幻想
85,headlong,adj. 头向前的， 匆促而用力的， 轻率的 adv. 头向前地， 猛然的用力的，轻率地
86,hegemony,n. 霸权，领导权
87,hesitance,n.踌躇，犹豫 =hesitancy
88,hike,n. 徒步旅行，远足，涨价 vi. 远足，提高 vt. 突然拉动或提高，涨...的价，徒步跋涉过
89,hovel,n. 小屋， 杂物间， 家畜小屋
90,hymn,n. 赞美诗， 圣歌 v. 唱赞美歌
91,ignite,vi. 着火， 发光 vt. 点燃， 使...燃烧， 引发
92,immemorial,adj. 太古的， 极古的，久远的
93,impervious,adj. 不能渗透的， 不为所动的
94,imposing,adj. 令人难忘的， 壮丽的 vbl. 强迫， 利用
95,inception,n. 开端，开始，取得学位
96,incessant,adj. 不断的，不绝的，无尽的
97,indelible,adj. 不能擦除的， 不能磨灭的， 难忘的
98,indulgent,adj. 纵容的， 任性的， 宽纵的
99,inexorable,adj. 不为所动的， 坚决不变的
100,infuse,vt. 注入， 鼓舞，泡制， 植入
101,intrigue,n. 阴谋，复杂的事，私通 vt. 欺骗，激起...的兴趣 vi. 密谋
102,intrinsic,adj. 固有的， 内在的
103,jaded,adj. 疲倦不堪的， 厌倦的
104,jaundice,n. 黄疸 n. 偏见， 乖僻
105,knead,v. 揉，按摩，捏制 vt. 按摩，揉(面粉等)
106,leaven,n. 酵素， 酵母，要素 vt. 使...发酵， 影响
107,macabre,adj. 恐怖的， 令人毛骨悚然的， 以死亡为主题的
108,mania,n. 狂躁， 热衷， 狂热
109,marsh,n. 沼泽， 湿地 Marsh：马什（人名）
110,maudlin,adj. 容易流泪的，感伤的，醉后好哭的 n. 易流泪
111,mawkish,adj. 自作多情的，令人作呕的
112,mercurial,adj.（指人）反复无常的； 水银的； （指人或性质）灵活的； 易变的
113,mockery,n. 嘲弄， 笑柄， 蔑视
114,myriad,adj. 无数的 n. 极大数量
115,noisome,adj. 恶臭的， 令人不快的，有害的
116,notch,n. 刻痕，等级，峡谷 vt. 刻凹痕，用刻痕计算，计分
117,notoriety,n. 臭名昭著， 恶名， 声名狼籍
118,nurture,n. 养育， 照顾， 教育， 滋养， 营养品 vt. 养育， 给与营养物， 教养， 扶持
119,oblique,adj. 间接的，斜的，拐弯抹角的，不光明正大的 n. 倾斜物 [解]斜肌 v. 倾斜
120,opaque,adj. 不透明的， 难懂的
121,orient,adj. [诗]东方的，闪闪发光的 n. 东方，珍珠，东方国家 vt. 使向东，确定方向，定位，以...为参照，使熟悉或适应 vi. 转向东方
122,orthodox,adj. 正(传)统的
123,overwrought,adj. 过分劳累的，过度兴奋的，过分装饰的
124,paradise,n. 天堂
125,parrot,n. 鹦鹉， 盲目重复或模仿他人行为的人 vt. 学舌， 盲目重复或模仿
126,pioneer,n. 先锋，拓荒者，先驱生物 vt. 提倡，开辟 vi. 做先驱
127,pittance,n. 配给的食物，施舍少量的钱，少量
128,plagiarize,vt. 抄袭(剽窃，借用)
129,plausible,adj. 似真实的，似合理的，说得蛮像回事的
130,plunge,n. 突然跌落， 跳水 vi. &amp;vi. 投入， 骤降， 使...陷入， 全神贯注于
131,pompous,adj. 傲慢的， 自大的， 浮华的
132,precarious,adj. 不确定的， 危险的
133,precipitation,n. 坠落， 沉淀， 凝结; 冰雹
134,precipitous,adj. 险峻的 adj. 突然的， 急躁的
135,predecessor,n. 前辈， 前任， 原有事物
136,prepossessing,adj. 讨人欢喜的， 有魅力的， 给人好感的
137,preposterous,adj. 荒谬的， 可笑的
138,prestige,n. 威望，声望
139,privation,n. 丧失， 贫困，匮乏
140,procrastinate,v. 延迟， 迁延， 耽搁
141,profusion,n. 丰多， 大量，浪费
142,promulgate,vt. 发布，公布，发表
143,prosaic,adj. 散文的，单调的， 无趣的
144,prude,n. 装成规矩的女人，过份正经，谦虚的女人
145,prune,n. 李子干 vt. 修剪，砍掉，削减 vi. 删除
146,pungent,adj. 苦痛的，刺激性的，严厉的
147,quench,v. 熄减， 结束， 冷浸， 解渴
148,quotidian,adj. 每日的， 平凡的 n. 司空见惯的事，[医]日发疟
149,raffish,adj. 名誉不好的， 无赖的， 卑鄙的，艳俗的
150,rancor,n. 敌意， 恨意
151,recumbent,adj. 侧卧的， 休息的
152,reflect,v. 反映， 反射， 归咎
153,renegade,n. 背教者， 变节者， 脱党者 adj. 背弃的， 脱离的， 叛徒的 v. 背叛， 背弃， 脱离
154,renounce,v. 弃绝， 放弃， 否认
155,repudiate,v. 拒绝， 拒付， 拒绝履行
156,repulse,n. 击退， 拒绝 vt. 逐退， 击退， 拒绝
157,resilience,n. 跳回(回弹，弹力，弹性变形，冲击值)
158,rhetorical,adj. 修辞学的， 符合修辞学的， 修辞的
159,ruminate,v. 深思， 沉思，反刍
160,scission,n.分裂，切断，分离
161,scrutinize,n. 详细检查， 细读 v. 仔细检查 vt. 细察
162,scuff,vt. 咬接(磨损) n. 拖着脚步(咬接)
163,seemly,adj. 合适的，恰当的 adv. 合适地，恰当地
164,serrate,adj. 锯齿状的 vt. 使成锯齿状
165,sham,n. 假， 膺品， 骗子 adj. 假的， 伪造的 v. 假装， 学样子
166,sin,n. 罪，罪孽，过失 vi. 犯罪，违反
167,slake,vt. 消除，满足 vi. (石灰）熟化
168,slate,n.板岩，石板，石片，石板色，候选人名单 adj. 暗蓝灰色的，含板岩的 vt. 用石板覆盖，痛打，提名，预订
169,slew,n. 沼地， 极多， 回转 v. 使转， 扭转， 转 动词slay的过去式
170,snare,n. 陷阱， 诱惑， 圈套 n.（去除息肉或者肿瘤的）勒除器 n. 响弦，小军鼓 vt. 以陷阱捕获， 诱惑
171,sparse,adj. 稀少的， 稀疏的
172,stultify,vt. 使...显得荒谬可笑(使...无价值，使...无效)
173,subservient,adj. 卑屈的， 奉承的，次要的， 从属的
174,succinct,adj. 简洁的 adj. [古]紧身的
175,superimpose,vt. 重叠(安装，添加)
176,surmise,n. 推测 vt. 推测， 臆测
177,sycophant,n. 马屁精
178,synonymous,adj. 同义的
179,synopsis,n. 摘要，概要
180,tact,n. 机智， 手法
181,talisman,n. 避邪物，护身符
182,tame,adj. 驯服的，柔顺的，乏味的 vt. 驯养，使...驯服 vi. 变得驯服
183,telling,adj. 有效的， 显著的 动词tell的现在分词形式
184,thrill,n. 震颤，激动 vt. (使)震颤，抖颤，激动 vi. 变激动
185,thwart,adj. 横～ v. 反对， 阻碍 adv. 横过
186,tinker,n. 修补匠， 焊锅 n.（爱尔兰语）吉卜赛 vi. 做焊锅匠， 笨拙的修补 vt. 修补，调整，改进
187,trickle,vi. 滴流， 慢慢移动 n. 细流，徐徐地流
188,turbid,adj. 混浊的， 泥水的， 浓密的
189,tyro,n. 初学者， 生手， 新手 =tiro
190,underscore,vt. 划线于，强调，提供伴奏乐 n. 下划线，影片伴奏乐
191,unexceptionable,adj. 无懈可击的， 极好的， 完全的
192,vanquish,v.  征服， 克服， 击败
193,varnish,n. 油漆， 掩饰， 光泽面，指甲油 v. 粉饰， 涂油漆于，装饰，使光亮
194,veracious,adj. 诚实的，说真话的
195,verbatim,adj. 逐字的 adv. 逐字地
196,vilify,v. 诽谤， 中伤
197,votary,n. 崇拜者， 热心支持者，信徒
198,welter,vi. 翻滚；沉溺；起伏 n. 混乱；翻滚；起伏 adj. 重量级骑手的
199,wither,vt. 使凋谢，使衰退， (用眼神气势等)使畏缩 vi. 枯萎，衰退，消亡
200,worship,n. 崇拜， 爱慕， 做礼拜 vi. 做礼拜 vt. 崇拜， 爱慕
